pmid,pub_date,year,time_string,paper_post_2017,author_had_u19_in_2017,is_pi_a,name_key_a,papers_before_2017_a,papers_after_2017_a,is_pi_b,name_key_b,author_had_u19_in_2017_b,papers_before_2017_b,papers_after_2017_b
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"N Bhagat",0,4,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"R Peterson",2,9,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"S Datta",6,10,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,1,"S Datta",0,6,10
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,1,"S Datta",0,6,10
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,1,"S Datta",0,6,10
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,1,"S Datta",0,6,10
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"K Robertson",0,9,1,"S Datta",0,6,10
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"M Hyun",4,4,1,"S Datta",0,6,10
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"N Bhagat",0,4,1,"S Datta",0,6,10
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"R Peterson",2,9,1,"S Datta",0,6,10
29795442,2018-07-01,2018,"datetime(2018,7,1,0,0)",1,0,0,"D Zhang",4,4,0,"W Pu",0,0,4
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Cichy",0,10,0,"A Dewan",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Cichy",0,10,0,"J Zhang",0,2,17
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Dewan",0,5,0,"J Zhang",0,2,17
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,1,"D Rinberg",4,18,0,"J Zhang",0,2,17
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Cichy",0,10,0,"K Miguel",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Dewan",0,5,0,"K Miguel",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,1,"D Rinberg",4,18,0,"K Miguel",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"J Zhang",2,17,0,"K Miguel",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Cichy",0,10,0,"P Feinstein",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Dewan",0,5,0,"P Feinstein",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,1,"D Rinberg",4,18,0,"P Feinstein",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"J Zhang",2,17,0,"P Feinstein",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"K Miguel",0,5,0,"P Feinstein",0,0,5
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Cichy",0,10,1,"D Rinberg",0,4,18
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Dewan",0,5,1,"D Rinberg",0,4,18
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Cichy",0,10,1,"T Bozza",0,0,10
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"A Dewan",0,5,1,"T Bozza",0,0,10
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,1,"D Rinberg",4,18,1,"T Bozza",0,0,10
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"J Zhang",2,17,1,"T Bozza",0,0,10
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"K Miguel",0,5,1,"T Bozza",0,0,10
30038239,2018-07-23,2018,"datetime(2018,7,23,0,0)",1,0,0,"P Feinstein",0,5,1,"T Bozza",0,0,10
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"D Mastroeni",0,3,0,"Y Tan",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"E Delvaux",0,3,0,"Y Tan",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"J Nolz",0,3,0,"Y Tan",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"P Coleman",0,3,0,"Y Tan",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"S Chen",3,8,0,"Y Tan",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"D Mastroeni",0,3,0,"E Delvaux",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"D Mastroeni",0,3,0,"J Nolz",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"E Delvaux",0,3,0,"J Nolz",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"D Mastroeni",0,3,0,"P Coleman",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"E Delvaux",0,3,0,"P Coleman",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"J Nolz",0,3,0,"P Coleman",0,0,3
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"D Mastroeni",0,3,0,"S Chen",0,3,8
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"E Delvaux",0,3,0,"S Chen",0,3,8
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"J Nolz",0,3,0,"S Chen",0,3,8
29803514,2018-08-01,2018,"datetime(2018,8,1,0,0)",1,0,0,"P Coleman",0,3,0,"S Chen",0,3,8
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Saavedra",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"F Gage",2,2,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"I Gallina",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"J Barron",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"S Jessberger",0,1,0,"S Linker",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Saavedra",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"F Gage",2,2,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"I Gallina",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"J Barron",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"S Jessberger",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"S Linker",0,1,0,"S Parylak",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"J Barron",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"J Barron",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"J Barron",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"J Barron",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Saavedra",0,1,0,"J Barron",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"F Gage",2,2,0,"J Barron",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"I Gallina",0,1,0,"J Barron",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"I Gallina",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"I Gallina",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"I Gallina",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"I Gallina",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Saavedra",0,1,0,"I Gallina",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"F Gage",2,2,0,"I Gallina",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"C Saavedra",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"C Saavedra",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"C Saavedra",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"C Saavedra",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"C Fitzpatrick",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"C Fitzpatrick",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"C Lim",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"C Lim",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"C Lim",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Saavedra",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"F Gage",2,2,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"I Gallina",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"J Barron",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"S Jessberger",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"S Linker",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"S Parylak",0,1,0,"S Schafer",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"B Lacar",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Saavedra",0,1,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"F Gage",2,2,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"I Gallina",0,1,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"J Barron",0,1,0,"S Jessberger",0,0,1
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Jaeger",0,1,0,"F Gage",0,2,2
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"B Lacar",0,1,0,"F Gage",0,2,2
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Fitzpatrick",0,1,0,"F Gage",0,2,2
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Lim",0,1,0,"F Gage",0,2,2
30082781,2018-08-06,2018,"datetime(2018,8,6,0,0)",1,0,0,"C Saavedra",0,1,0,"F Gage",0,2,2
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"L Cheadle",0,0,9
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"L Cheadle",0,0,9
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"L Cheadle",0,0,9
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"L Cheadle",0,0,9
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"L Cheadle",0,0,9
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"H Stroud",0,4,0,"L Cheadle",0,0,9
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Burkly",0,4,0,"L Cheadle",0,0,9
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"C Tzeng",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"C Tzeng",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"D Harmin",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"D Harmin",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"D Harmin",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"H Stroud",0,4,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Burkly",0,4,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Cheadle",0,9,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Hu",0,8,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"M Greenberg",0,17,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"M Nagy",0,13,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"S Hrvatin",0,13,0,"S Rivera",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"E Ling",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"E Ling",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"E Ling",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"E Ling",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"H Stroud",0,4,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Burkly",0,4,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Cheadle",0,9,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Hu",0,8,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"M Greenberg",0,17,0,"M Nagy",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"H Stroud",0,4,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Burkly",0,4,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Cheadle",0,9,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Hu",0,8,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"M Greenberg",0,17,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"M Nagy",0,13,0,"S Hrvatin",0,0,13
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"H Stroud",0,4,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Burkly",0,4,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Cheadle",0,9,0,"L Hu",0,0,8
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"H Stroud",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"H Stroud",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"H Stroud",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"H Stroud",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"H Stroud",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"L Burkly",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"L Burkly",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"L Burkly",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"L Burkly",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"L Burkly",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"H Stroud",0,4,0,"L Burkly",0,0,4
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"C Chen",0,0,14
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"B Kalish",0,4,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Chen",0,14,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"C Tzeng",0,4,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"D Harmin",0,4,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"E Ling",0,4,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"H Stroud",0,4,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Burkly",0,4,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Cheadle",0,9,0,"M Greenberg",0,0,17
30033152,2018-08-08,2018,"datetime(2018,8,8,0,0)",1,0,0,"L Hu",0,8,0,"M Greenberg",0,0,17
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"C Kintner",0,6,0,"S Kim",0,20,2
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"I Quigley",0,1,0,"S Kim",0,20,2
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"L Ma",0,1,0,"S Kim",0,20,2
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"M Shokhirev",0,4,0,"S Kim",0,20,2
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"C Kintner",0,6,0,"L Ma",0,0,1
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"I Quigley",0,1,0,"L Ma",0,0,1
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"C Kintner",0,6,0,"M Shokhirev",0,0,4
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"I Quigley",0,1,0,"M Shokhirev",0,0,4
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"L Ma",0,1,0,"M Shokhirev",0,0,4
30120325,2018-08-17,2018,"datetime(2018,8,17,0,0)",1,0,0,"C Kintner",0,6,0,"I Quigley",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"A Aricescu",0,2,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"A Craig",0,1,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,1,"B Sabatini",60,35,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"H Lu",0,1,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"K Tanaka",0,1,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"K Yoshida",0,1,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"M Gordon",0,1,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"M Pines",0,1,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"P Azadi",0,1,0,"P Zhang",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"A Aricescu",0,2,0,"H Lu",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"A Craig",0,1,0,"H Lu",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,1,"B Sabatini",60,35,0,"H Lu",0,0,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"A Aricescu",0,2,0,"R Peixoto",0,6,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"A Craig",0,1,0,"R Peixoto",0,6,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,1,"B Sabatini",60,35,0,"R Peixoto",0,6,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"H Lu",0,1,0,"R Peixoto",0,6,1
30100184,2018-09-06,2018,"datetime(2018,9,6,0,0)",1,0,0,"K Tanaka",0,1,0,"R Peixoto",0,6,1
